aplicar				to apply					verb	N/A		45	103177912	Level45 PhrasalFutureTense
demostrar				to demonstrate, to prove					verb			45	103177930	Level45 PhrasalFutureTense
elegir				to elect, choose					verb			45	103178016	Level45 PhrasalFutureTense
defender				to defend					verb	N/A		45	103324235	Level45 PhrasalFutureTense
chino				Chinese					adjective	m		46	85807979	Countries Level46
francés				French					adjective	m		46	85807980	Countries Level46
europeo				European					adjective	m/f		46	85807990	Countries Level46
internacional				international					adjective	m/f		46	85807999	Countries Level46
norteamericano				North American	northamerican				adjective	m		46	85808005	Countries Level46
italiano				Italian					adjective	m		46	85808015	Countries Level46
cubano				Cuban					adjective	m		46	85808022	Countries Level46
británico				British					adjective	m		46	85808026	Countries Level46
mexicano				Mexican					adjective	m		46	85808032	Countries Level46
estadounidense				American (US)					adjective			46	85808052	Countries Level46
americano				American, from the Americas					adjective			46	85808060	Countries Level46
Italia	italia			Italy					proper noun			46	85808072	Countries Level46
China	china			China					proper noun	feminine		46	85808077	Countries Level46
España	españa			Spain	España  Spania				proper noun	f		46	85808082	Countries Level46
México	méxico			Mexico					proper noun	m		46	85808088	Countries Level46
Francia	francia			France					proper noun	f		46	85808096	Countries Level46
extranjero				foreign, abroad					adjective			46	85808108	Countries Level46
Inglaterra	inglaterra			England	England (feminine)				proper noun	feminine		46	85808119	Countries Level46
París	parís			Paris					proper noun			46	85808122	Countries Level46
Roma	roma			Rome					proper noun			46	85808131	Countries Level46
Argentina	argentina			Argentina	Female Argentinian, Argentinien				proper noun	f		46	103627266	Countries Level46
Europa	europa			Europe					proper noun	feminine		46	85808135	Countries Level46
América	américa			America, the Americas					proper noun	f		46	85808139	Countries Level46
argentino				Argentinian	Argentine				adjective	m		46	103627276	Countries Level46
Alemania	alemania			Germany					noun	f		46	106089378	Countries Level46
alemán				German								46	106089421	Countries Level46
sucio				dirty					adjective	m		47	85808246	Adjectives2Part1 Level47
limpio				clean					adjective	m		47	85808250	Adjectives2Part1 Level47
abierto				open					adjective	m		47	85808253	Adjectives2Part1 Level47
enfermo				sick					adjective			47	85808257	Adjectives2Part1 Level47
cansado				tired					adjective	m		47	85808261	Adjectives2Part1 Level47
regular				regular					adjective			47	85808268	Adjectives2Part1 Level47
disponible				available					adjective	m/f		47	85808339	Adjectives2Part1 Level47
perdido				lost					adjective	m		47	85808353	Adjectives2Part1 Level47
especial				special					adjective	m/f		47	85808356	Adjectives2Part1 Level47
universal				universal					adjective	m/f		47	85808361	Adjectives2Part1 Level47
intelectual				intellectual					adjective	m/f		47	85808366	Adjectives2Part1 Level47
interesante				interesting					adjective			47	85808370	Adjectives2Part1 Level47
amplio				wide, spacious, ample					adjective	m		47	85808379	Adjectives2Part1 Level47
máximo				maximum					adjective	m		47	85808385	Adjectives2Part1 Level47
ideal				ideal					adjective	m/f		47	85808390	Adjectives2Part1 Level47
extraño			extrano/a	strange					adjective	m		47	85808394	Adjectives2Part1 Level47
común				common					adjective	m/f		47	85808410	Adjectives2Part1 Level47
moderno				modern					adjective	m		47	85808415	Adjectives2Part1 Level47
numeroso				numerous					adjective	m		47	85808421	Adjectives2Part1 Level47
independiente				independent					adjective	m/f		47	85808444	Adjectives2Part1 Level47
lógico				logical					adjective	m		47	85808446	Adjectives2Part1 Level47
nacional				national					adjective			47	85808462	Adjectives2Part1 Level47
superior				superior, top					adjective	m/f		48	85808496	Adjectives2Part2 Level48
excelente				excellent					adjective	m/f		48	85808501	Adjectives2Part2 Level48
industrial				industrial					adjective	m/f		48	85808507	Adjectives2Part2 Level48
verdadero				true, real (v..)					adjective	m		48	85808512	Adjectives2Part2 Level48
mundial				worldwide, world (adj.)	worldwide				adjective	N/A		48	85808515	Adjectives2Part2 Level48
puro				pure					adjective	m		48	85808521	Adjectives2Part2 Level48
infantil				childish, infantile					adjective			48	85808523	Adjectives2Part2 Level48
original				original					adjective	m/f		48	85808530	Adjectives2Part2 Level48
profundo				profound, deep					adjective			48	85808546	Adjectives2Part2 Level48
mal				bad, wrong, ill					adjective	maculine		48	85808551	Adjectives2Part2 Level48
adecuado				appropriate					adjective	m		48	85808566	Adjectives2Part2 Level48
oscuro				dark, gloomy					adjective	m		48	85808578	Adjectives2Part2 Level48
loco				crazy	crazy, insane				adjective	m		48	85808629	Adjectives2Part2 Level48
dulce				sweet					adjective	m/f		48	85808631	Adjectives2Part2 Level48
similar				similar					adjective	m/f		48	85808636	Adjectives2Part2 Level48
eléctrico				electric				ay-lec'-tre-co	adjective	m		48	85808653	Adjectives2Part2 Level48
probable				probable					adjective	m/f		48	85808662	Adjectives2Part2 Level48
antiguo				old, ancient, antique (a..)					adjective	m		48	85808666	Adjectives2Part2 Level48
consciente				aware, conscious					adjective			48	85808671	Adjectives2Part2 Level48
clásico				classical	classic				adjective	m		48	85808674	Adjectives2Part2 Level48
terrible				terrible					adjective	m/f		48	85808681	Adjectives2Part2 Level48
eficaz				efficient, effective					adjective	m/f		48	85808682	Adjectives2Part2 Level48
famoso			celebre, de exito	famous					adjective	m		49	85808733	Adjectives2Part3 Level49
particular				particular					adjective	m/f		49	85808740	Adjectives2Part3 Level49
conveniente				convenient					adjective	m/f		49	85808742	Adjectives2Part3 Level49
previo				previous					adjective			49	85808746	Adjectives2Part3 Level49
negativo				negative					adjective	m		49	85808757	Adjectives2Part3 Level49
pendiente				pending					adjective			49	85808772	Adjectives2Part3 Level49
elevado				high, tall, elevated (e..)					adjective	m		49	85808785	Adjectives2Part3 Level49
escaso				scarce					adjective	m		49	85808799	Adjectives2Part3 Level49
brillante				bright, shiny, sparkling, brilliant					adjective	m/f		49	85808804	Adjectives2Part3 Level49
básico				basic					adjective	m		49	85808808	Adjectives2Part3 Level49
difícil				difficult					adjective	m/f		49	85808825	Adjectives2Part3 Level49
privado				private					adjective			49	85808831	Adjectives2Part3 Level49
perfecto				perfect					adjective	m		49	85808839	Adjectives2Part3 Level49
vivo				alive	I live, live, bright, vivid				adjective			49	85808852	Adjectives2Part3 Level49
ácido				bitter, sour, acidic	bitter, sour, acid				adjective			49	85808855	Adjectives2Part3 Level49
mínimo				minimum, minimal					adjective			49	85808867	Adjectives2Part3 Level49
libre				free (at liberty, available)					adjective	m/f		49	85808885	Adjectives2Part3 Level49
legal				legal					adjective	m/f		49	85808891	Adjectives2Part3 Level49
débil				weak, faint, dim	weak				adjective	m/f		49	85808897	Adjectives2Part3 Level49
formal				formal					adjective	m/f		49	85808899	Adjectives2Part3 Level49
presente				present (of place)								49	85808903	Adjectives2Part3 Level49
femenino				feminine					adjective	m		49	85808936	Adjectives2Part3 Level49
igual				equal, same (i..)					adjective	N/A		49	85808974	Adjectives2Part3 Level49
tranquilo				quiet, calm, peaceful					adjective	m		49	85809011	Adjectives2Part3 Level49
sencillo				simple, easy, straightforward (se..)					adjective			49	85809044	Adjectives2Part3 Level49
múltiple				multiple					adjective	m/f		49	105452581	Adjectives2Part3 Level49
algo				something					pronoun	N/A		50	103625286	Level50 Pronouns
alguien				someone					pronoun			50	103625290	Level50 Pronouns
conmigo				with me					pronoun	N/A		50	103625293	Level50 Pronouns
nadie				nobody					pronoun	N/A		50	103625298	Level50 Pronouns
varios				several					adjective	masculine		50	103625362	Level50 Pronouns
la izquierda				the left					noun	f		51	106089504	Directions Level51
la derecha				the right (direction)								51	106089560	Directions Level51
el lado				the side								51	106089596	Directions Level51
el centro				the center								51	106089605	Directions Level51
la posición				the position								51	106089639	Directions Level51
la entrada				the entrance								51	106089666	Directions Level51
el exterior				the outside								51	106089704	Directions Level51
la salida				the exit								51	106089739	Directions Level51
la llegada				the arrival								51	106089799	Directions Level51
la búsqueda				the search								51	106089816	Directions Level51
el tráfico				the traffic								51	106089832	Directions Level51
la orientación				the orientation								51	106089883	Directions Level51
el viaje				the trip, the journey								51	106089923	Directions Level51
el fin				the end (f..)								51	106089972	Directions Level51
la dirección				the direction, the address								51	106089999	Directions Level51
la señal				the sign, the signal (fem.)								51	106090019	Directions Level51
el rumbo				the course (r..)								51	106090042	Directions Level51
el norte				the north								51	106090086	Directions Level51
el sur				the south								51	106090159	Directions Level51
el paso				the step								51	108292239	Directions Level51
sumar				to sum, to add (s..)					verb			52	105456394	Education Level52
la historia				the history								52	105456595	Education Level52
el ejemplo				the example	example, the example, (the) example, instance				noun	m		52	105456563	Education Level52
el problema				the problem								52	105456605	Education Level52
el nivel				the level					noun	m		52	105456617	Education Level52
la educación				the education					noun	f		52	105456629	Education Level52
el colegio				the school (c..)					noun	m		52	105456636	Education Level52
el estudio				the study, the studio	study, studio, the study				noun	masculine		52	105456859	Education Level52
la respuesta				the response								52	105457030	Education Level52
el título				the title, the degree (t..)								52	105457067	Education Level52
el grado				the degree (g..)								52	105457314	Education Level52
el material				the material								52	105457337	Education Level52
el curso				the course (c..)								52	105457373	Education Level52
el capítulo				the chapter								52	105457400	Education Level52
la clase				the class								52	105457414	Education Level52
la tarea				the task, the chore, the homework								52	105457441	Education Level52
el juego				the game								52	105457467	Education Level52
la ausencia				the absence								52	105457487	Education Level52
la lectura				the reading								52	105457507	Education Level52
la inteligencia				intelligence								52	105457539	Education Level52
la sección				the section								52	105457564	Education Level52
el conocimiento				knowledge								52	105457579	Education Level52
la discusión				the discussion, the argument								52	105457595	Education Level52
la academia				the academy								52	105457616	Education Level52
la facultad				the faculty								52	105457629	Education Level52
la explicación				the explanation								52	105457671	Education Level52
el tema				the theme, the topic, the subject								52	105457685	Education Level52
la solución				the solution								52	105457702	Education Level52
el premio				the prize					noun	m		52	105457711	Education Level52
el tiempo				time, the weather (t..)					noun	m		53	108694487	Level53 Vocabulary1Part1
la edad				the age					noun	f		53	108694501	Level53 Vocabulary1Part1
el grupo				the group					noun	m		53	108694512	Level53 Vocabulary1Part1
el tipo				the type, the guy								53	108694563	Level53 Vocabulary1Part1
el proceso				the process	process, trial (law)				noun	m		53	108694636	Level53 Vocabulary1Part1
la realidad				reality					noun	f		53	108694715	Level53 Vocabulary1Part1
el cambio				the change					noun	m		53	108694751	Level53 Vocabulary1Part1
la obra				the work (of art)		the work						53	108694799	Level53 Vocabulary1Part1
la información				the information								53	108694830	Level53 Vocabulary1Part1
el nombre				the name								53	17433099	Level53 Vocabulary1Part1
la verdad				the truth								53	108694915	Level53 Vocabulary1Part1
la acción				the action								53	108694969	Level53 Vocabulary1Part1
el servicio				the service								53	108695184	Level53 Vocabulary1Part1
la producción				the production								53	108695469	Level53 Vocabulary1Part1
la paz				peace								53	108695490	Level53 Vocabulary1Part1
el sector				the sector								53	108695527	Level53 Vocabulary1Part1
la imagen				the image								53	108695564	Level53 Vocabulary1Part1
el movimiento				the movement								53	108695577	Level53 Vocabulary1Part1
la actividad				the activity								53	108695597	Level53 Vocabulary1Part1
la posibilidad				the possibility								53	108695639	Level53 Vocabulary1Part1
el código				the code (masc.)								53	108695767	Level53 Vocabulary1Part1
la capacidad				the capacity								53	108695789	Level53 Vocabulary1Part1
el efecto				the effect								54	108701731	Level54 Vocabulary1Part2
la investigación				the research, the investigation								54	108701795	Level54 Vocabulary1Part2
la necesidad				the need, the necessity								54	108696257	Level54 Vocabulary1Part2
el programa				the program								54	108696287	Level54 Vocabulary1Part2
la calidad				the quality								54	108696321	Level54 Vocabulary1Part2
el carácter				the character, the characteristic (c..)								54	108696422	Level54 Vocabulary1Part2
el control				the control								54	108696528	Level54 Vocabulary1Part2
el resultado				the result								54	108696593	Level54 Vocabulary1Part2
la importancia				the importance								54	108696625	Level54 Vocabulary1Part2
el origen				the origin								54	108696670	Level54 Vocabulary1Part2
oficial				official					adjective	m/f		54	108696743	Level54 Vocabulary1Part2
el objetivo				the objective					noun	m		54	115780398	Level54 Vocabulary1Part2
el crecimiento				the growth					noun	m		54	108696992	Level54 Vocabulary1Part2
el éxito				the success								54	108697054	Level54 Vocabulary1Part2
la construcción				the construction								54	108697130	Level54 Vocabulary1Part2
la memoria				the memory								54	108697152	Level54 Vocabulary1Part2
la expresión				the expression								54	108697256	Level54 Vocabulary1Part2
la práctica				the practice								54	108697287	Level54 Vocabulary1Part2
la conciencia				the conscience								54	108697327	Level54 Vocabulary1Part2
la creación				the creation								54	108697423	Level54 Vocabulary1Part2
la suerte				luck								54	108697451	Level54 Vocabulary1Part2
el aspecto				the aspect								54	108697633	Level54 Vocabulary1Part2
la ocasión				the occasion								55	108697673	Level55 Vocabulary1Part3
la mirada				the look								55	108697742	Level55 Vocabulary1Part3
el asunto				the issue, the matter								55	108697827	Level55 Vocabulary1Part3
el principio				the beginning, the principle								55	108698116	Level55 Vocabulary1Part3
el juicio				the trial								55	108699026	Level55 Vocabulary1Part3
la visión				vision								55	108699077	Level55 Vocabulary1Part3
la selección				the selection								55	108699101	Level55 Vocabulary1Part3
la red				the internet, the network (r..)								55	108699174	Level55 Vocabulary1Part3
el acceso				the access								55	108699212	Level55 Vocabulary1Part3
el contenido				the content								55	108699269	Level55 Vocabulary1Part3
el término				the end, the term (t..)								55	108700116	Level55 Vocabulary1Part3
la frecuencia				the frequency					noun	feminine		55	108700340	Level55 Vocabulary1Part3
el peligro				the danger					noun	m		55	108700432	Level55 Vocabulary1Part3
la altura				the height								55	108700449	Level55 Vocabulary1Part3
la escena				the scene								55	108700475	Level55 Vocabulary1Part3
el pensamiento				the thought								55	108700608	Level55 Vocabulary1Part3
la aplicación				the application								55	108700688	Level55 Vocabulary1Part3
el personaje				the character (p..)								55	108701016	Level55 Vocabulary1Part3
la competencia				the competition								55	108701289	Level55 Vocabulary1Part3
la protección				the protection								55	108701321	Level55 Vocabulary1Part3
la circunstancia				the circumstance								55	108701455	Level55 Vocabulary1Part3
el propósito				the purpose								55	108701496	Level55 Vocabulary1Part3
detener				to stop, to detain (d..)								56	108525682	Level56 VerbsParticiple
sentar				to sit								56	108525752	Level56 VerbsParticiple
publicar				to publish					verb			56	108525792	Level56 VerbsParticiple
dedicar				to dedicate					verb			56	108525793	Level56 VerbsParticiple
herir				to wound					verb			56	108525805	Level56 VerbsParticiple
la sonrisa				the smile								57	109813313	Feelings Level57
el amor				love								57	109813322	Feelings Level57
la amistad				friendship								57	109813334	Feelings Level57
feliz				happy								57	109813352	Feelings Level57
la tensión				the tension								57	109813380	Feelings Level57
la alegría				joy, happiness (a..)								57	109813459	Feelings Level57
la felicidad				happiness (f..)								57	109813516	Feelings Level57
la soledad				loneliness								57	109813619	Feelings Level57
la esperanza				hope								57	109813636	Feelings Level57
la personalidad				the personality								57	109813695	Feelings Level57
el miedo				fear (m..)								57	109813721	Feelings Level57
el dolor				the pain								57	109813752	Feelings Level57
la sorpresa				the surprise								57	109813783	Feelings Level57
el temor				fear (t..)								57	109814321	Feelings Level57
la celebración				the celebration								57	109814680	Feelings Level57
la curiosidad				curiosity					noun	f		57	109814732	Feelings Level57
triste				sad								57	109814759	Feelings Level57
el deseo				the desire					noun	masculine		57	109814820	Feelings Level57
nervioso				nervous								57	109814903	Feelings Level57
el humor				the mood								57	109814934	Feelings Level57
la satisfacción				the satisfaction								57	109815041	Feelings Level57
el sentimiento				the feeling					noun	m		57	109815126	Feelings Level57
el placer				pleasure								57	109815375	Feelings Level57
haber				to have (h..)								58	109585777	Level58 VerbsPresentPerfect
preparar				to prepare								58	109587173	Level58 VerbsPresentPerfect
enviar				to send					verb	N/A		58	109587362	Level58 VerbsPresentPerfect
nacer				to be born					verb	N/A		58	109587469	Level58 VerbsPresentPerfect
obligar				to force								58	109587516	Level58 VerbsPresentPerfect
realizar				to carry out								58	109588065	Level58 VerbsPresentPerfect
citar				to quote, to cite					verb			58	109588570	Level58 VerbsPresentPerfect
desarrollar				to develop					verb	N/A		58	109588791	Level58 VerbsPresentPerfect
sufrir				to suffer								58	109589124	Level58 VerbsPresentPerfect
determinar				to determine								58	109590535	Level58 VerbsPresentPerfect
prever				to foresee								58	109948016	Level58 VerbsPresentPerfect
formar				to form								59	109948957	Level59 VerbsPastPerfect
dirigir				to manage, to run								59	109948971	Level59 VerbsPastPerfect
suponer				to suppose								59	109949162	Level59 VerbsPastPerfect
el pasto				the pasture, the lawn, the grass					noun	m		60	110113293	Level60 NaturePart1
el mar				the sea					noun	m or f		60	110113289	Level60 NaturePart1
la flor				the flower					noun	f		60	17433049	Level60 NaturePart1
el calor				the heat					noun	m		60	110113180	Level60 NaturePart1
el árbol				the tree					noun	m		60	110113468	Level60 NaturePart1
la luna				the moon					noun	f		60	110113281	Level60 NaturePart1
el mundo				the world	the world				noun	masculine		60	110113276	Level60 NaturePart1
el volcán				the volcano					noun	m		60	110113302	Level60 NaturePart1
el fuego				the fire					noun	m		60	110113307	Level60 NaturePart1
la tierra				the earth					noun	f		60	110113312	Level60 NaturePart1
la lluvia				the rain					noun	f		60	110113326	Level60 NaturePart1
el sol				the sun					noun	m		60	110113335	Level60 NaturePart1
el río				the river	river, torrent, stream				noun	m		60	110113338	Level60 NaturePart1
el cielo				the sky					noun	m		60	110113341	Level60 NaturePart1
la madera				the wood					noun	f		60	110113356	Level60 NaturePart1
el campo				the field	field (country, land)				noun	m		60	110113360	Level60 NaturePart1
la naturaleza				nature					noun	f		60	110113363	Level60 NaturePart1
la especie				the species					noun	f		60	110113369	Level60 NaturePart1
la evolución				evolution					noun	f		60	110113374	Level60 NaturePart1
el aire				the air				ah’-e-ray	noun	m		60	110113378	Level60 NaturePart1
la luz				the light	light				noun	f		60	110113460	Level60 NaturePart1
el planeta				the planet					noun	m		60	110113451	Level60 NaturePart1
la piedra				the stone					noun	f		60	110113455	Level60 NaturePart1
el universo				the universe					noun	m		61	110113475	Level61 NaturePart2
la hoja				the leaf, the sheet (of paper)					noun	f		61	110113479	Level61 NaturePart2
el gas				the gas					noun	m		61	110113493	Level61 NaturePart2
la célula				the cell					noun	f		61	110113500	Level61 NaturePart2
el clima				the climate					noun	m		61	110113509	Level61 NaturePart2
el bosque				the forest					noun	m		61	110113519	Level61 NaturePart2
el paisaje				the landscape, the scenery					noun	m		61	110113522	Level61 NaturePart2
la raíz				the root					noun	f		61	110113525	Level61 NaturePart2
el cerebro				the brain					noun	m		61	110113535	Level61 NaturePart2
la montaña				the mountain (fem.)					noun	f		61	110113538	Level61 NaturePart2
el diente				the tooth					noun	m		61	110113544	Level61 NaturePart2
el hueso				the bone					noun	m		61	110113556	Level61 NaturePart2
el viento			eolica	the wind					noun	m		61	110113600	Level61 NaturePart2
la estrella				the star					noun	f		61	110113602	Level61 NaturePart2
el humo			smok	the smoke					noun	m		61	110113616	Level61 NaturePart2
la planta				the plant					noun	f		61	110113621	Level61 NaturePart2
el ambiente				the environment, the atmosphere (masc.)					noun	m		61	110113629	Level61 NaturePart2
la corriente				the current, the trend	current (river, electricity)				noun	feminine		61	110113640	Level61 NaturePart2
el monte				the mountain (masc.)					noun	m		61	110113671	Level61 NaturePart2
la rosa				the rose					noun	f		61	110113718	Level61 NaturePart2
la arena				the sand					noun	f		61	110113721	Level61 NaturePart2
el espacio				the space, space					noun	m		61	110113727	Level61 NaturePart2
el gesto				the gesture					noun	m		62	110327481	Level62 Vocabulary2Part1
la relación				the relationship					noun	f		62	110327493	Level62 Vocabulary2Part1
la influencia				the influence					noun	f		62	110327513	Level62 Vocabulary2Part1
la experiencia				the experience					noun	feminine		62	110327576	Level62 Vocabulary2Part1
la intención				the intention					noun	f		62	110327588	Level62 Vocabulary2Part1
la belleza				the beauty					noun	f		62	110327663	Level62 Vocabulary2Part1
la ceremonia				the ceremony					noun	f		62	110327700	Level62 Vocabulary2Part1
la pérdida				the loss					noun	f		62	110327724	Level62 Vocabulary2Part1
la situación				the situation					noun	f		62	110327730	Level62 Vocabulary2Part1
la versión				the version					noun	f		62	110327761	Level62 Vocabulary2Part1
la unión				the union					noun	f		62	110327788	Level62 Vocabulary2Part1
la consecuencia				the consequence					noun	f		62	110327824	Level62 Vocabulary2Part1
la unidad				the unity, the unit	unit, unity				noun	feminine		62	110327840	Level62 Vocabulary2Part1
la conducta				the behavior (fem.)								62	110327933	Level62 Vocabulary2Part1
el compromiso				the commitment								62	110328342	Level62 Vocabulary2Part1
la identidad				the identity					noun	f		62	110328353	Level62 Vocabulary2Part1
la presencia				the presence					noun	f		62	110328395	Level62 Vocabulary2Part1
la edición				the edition					noun	f		62	110328400	Level62 Vocabulary2Part1
la presentación				the presentation					noun	f		62	110328445	Level62 Vocabulary2Part1
el comportamiento				the behavior (masc.)					noun	m		63	110328542	Level63 Vocabulary2Part2
la distribución				the distribution					noun	f		63	110328612	Level63 Vocabulary2Part2
la sombra				the shadow					noun	f		63	110328967	Level63 Vocabulary2Part2
el canal				the channel, the canal					noun	m		63	110329020	Level63 Vocabulary2Part2
la división				the division					noun	f		63	110329080	Level63 Vocabulary2Part2
la continuación				the continuation					noun	f		63	110329100	Level63 Vocabulary2Part2
la decisión				the decision					noun	f		63	110329213	Level63 Vocabulary2Part2
el error				the error					noun	m		63	110329229	Level63 Vocabulary2Part2
el puesto				the position, the place, the job (p..)	post, position				noun	m		63	110329273	Level63 Vocabulary2Part2
la preocupación				the concern					noun	f		63	110330359	Level63 Vocabulary2Part2
la perspectiva				the perspective					noun	f		63	110330538	Level63 Vocabulary2Part2
el factor				the factor					noun	m		63	110330562	Level63 Vocabulary2Part2
la misión				the mission					noun	f		63	110330580	Level63 Vocabulary2Part2
la caída				the fall					noun	f		63	110330675	Level63 Vocabulary2Part2
el esfuerzo				the effort	effort				noun	m		63	110330690	Level63 Vocabulary2Part2
el margen				the margin					noun	m		63	110330779	Level63 Vocabulary2Part2
la sesión				the session					noun	f		63	110330838	Level63 Vocabulary2Part2
el motivo				the motive, the reason (m..)	reason, cause, motive / reason				noun	m		63	110330892	Level63 Vocabulary2Part2
la concentración				concentration					noun	f		64	110330918	Level64 Vocabulary2Part3
el honor				the honor					noun	m		64	110330969	Level64 Vocabulary2Part3
el recurso				the resource					noun	m		64	110330987	Level64 Vocabulary2Part3
la categoría				the category					noun	f		64	110331511	Level64 Vocabulary2Part3
la propuesta				the proposal					noun	feminine		64	110332041	Level64 Vocabulary2Part3
el significado				the meaning					noun	m		64	110333684	Level64 Vocabulary2Part3
el impacto				the impact					noun	m		64	110332160	Level64 Vocabulary2Part3
la intensidad				the intensity					noun	f		64	110332172	Level64 Vocabulary2Part3
el ruido				the noise					noun	m		64	110332219	Level64 Vocabulary2Part3
la excepción				the exception					noun	f		64	110332356	Level64 Vocabulary2Part3
la crítica				the review, the criticism								64	110332399	Level64 Vocabulary2Part3
el sueño				the dream					noun	m		64	110333002	Level64 Vocabulary2Part3
la definición				the definition					noun	f		64	110332768	Level64 Vocabulary2Part3
el orden				the order					noun	m		64	110332804	Level64 Vocabulary2Part3
la pausa				the pause					noun	f		64	110332810	Level64 Vocabulary2Part3
la extensión				the area, the extension (e..)					noun	f		64	110332824	Level64 Vocabulary2Part3
el cargo				the charge	post				noun	m		64	110332909	Level64 Vocabulary2Part3
el fracaso				the failure					noun	m		64	110332920	Level64 Vocabulary2Part3
participar				to participate					verb	N/A		65	110433255	Level65 VerbsInfinitive2
construir				to build					verb			65	110433787	Level65 VerbsInfinitive2
actuar				to act					verb			65	110433801	Level65 VerbsInfinitive2
matar				to kill					verb	N/A		65	110435714	Level65 VerbsInfinitive2
analizar				to analyze					verb			65	110435745	Level65 VerbsInfinitive2
colocar				to place					verb			65	110435772	Level65 VerbsInfinitive2
vender				to sell					verb	N/A		65	110435787	Level65 VerbsInfinitive2
subir				to go up, to climb, to get on					verb			65	110435805	Level65 VerbsInfinitive2
definir				to define					verb	N/A		65	110435819	Level65 VerbsInfinitive2
comprobar				to check, to prove					verb	N/A		65	110435838	Level65 VerbsInfinitive2
asumir				to assume	to assume, take on (responsibilidad)				verb			65	110435890	Level65 VerbsInfinitive2
cubrir				to cover					verb			65	110436070	Level65 VerbsInfinitive2
atender				to look after, to attend to					verb			65	110436107	Level65 VerbsInfinitive2
impedir				to prevent					verb			65	110438436	Level65 VerbsInfinitive2
romper				to break					verb			65	110438691	Level65 VerbsInfinitive2
eliminar				to remove, to eliminate					verb			65	110438720	Level65 VerbsInfinitive2
existir				to exist					verb	N/A		65	110438800	Level65 VerbsInfinitive2
deber				to have to, must, to owe					verb			65	113900408	Level65 VerbsInfinitive2
el jugador				the player					noun	m		66	110192131	Level66 Sports
el torneo				the tournament					noun	m		66	110192139	Level66 Sports
el estadio				the stadium					noun	m		66	110192155	Level66 Sports
el equipo				the team, the equipment	team, equipment				noun	m		66	110192250	Level66 Sports
el fútbol				soccer					noun	m		66	110192296	Level66 Sports
el ejercicio				the exercise					noun	m		66	110192475	Level66 Sports
el deporte				the sport					noun			66	110192690	Level66 Sports
el campeón				the champion					noun	m		66	110192745	Level66 Sports
la carrera				the career, the race					noun	f		66	110192757	Level66 Sports
el campeonato				the championship					noun	m		66	110192808	Level66 Sports
la liga				the league	the league				noun	f		66	110192907	Level66 Sports
el gol				the goal					noun	m		66	110192945	Level66 Sports
el descenso				the drop, the descent	descent, fall, descent/drop/fall				noun	m		66	110193026	Level66 Sports
la mano				the hand	ręka, the coat (of paint)							67	110734158	Level67 MedicalPart1
el brazo				the arm					noun	m		67	110734171	Level67 MedicalPart1
el pie				the foot					noun	m		67	110734184	Level67 MedicalPart1
el ojo				the eye	das Auge							67	110734199	Level67 MedicalPart1
el cuerpo				the body (alive)					noun	m		67	110742589	Level67 MedicalPart1
el dedo				the finger, the toe								67	110734303	Level67 MedicalPart1
la pierna				the leg					noun	f		67	110734434	Level67 MedicalPart1
la boca				the mouth					noun	f		67	110734449	Level67 MedicalPart1
la cabeza				the head					noun	f		67	110734866	Level67 MedicalPart1
la espalda				the back					noun	f		67	110734875	Level67 MedicalPart1
la cara				the face					noun	feminine		67	110734938	Level67 MedicalPart1
el cuello				the neck					noun	m		67	110734948	Level67 MedicalPart1
el labio				the lip								67	110735152	Level67 MedicalPart1
el oído				the ear					noun	m		67	110735196	Level67 MedicalPart1
la piel			cutaneo	the skin					noun	f		67	110735534	Level67 MedicalPart1
la lengua				the tongue, the language (fem.)								67	110735543	Level67 MedicalPart1
el pecho				the chest					noun	m		67	110735572	Level67 MedicalPart1
el pelo				the hair					noun	m		67	110735606	Level67 MedicalPart1
el frente				the front					noun	m		67	110735615	Level67 MedicalPart1
la frente				the forehead					noun	f		67	110735677	Level67 MedicalPart1
la nariz				the nose					noun	f		67	110736371	Level67 MedicalPart1
el estómago				the stomach					noun	m		68	110742715	Level68 MedicalPart2
la salud				the health					noun	f		68	110736770	Level68 MedicalPart2
salud				cheers, bless you								68	110736784	Level68 MedicalPart2
doler				to hurt					verb			68	110742857	Level68 MedicalPart2
el tratamiento				the treatment					noun	masculine		68	110736822	Level68 MedicalPart2
el hombro				the shoulder					noun	m		68	110742815	Level68 MedicalPart2
la sangre				the blood					noun	f		68	110736917	Level68 MedicalPart2
la rodilla				the knee					noun	f		68	110736864	Level68 MedicalPart2
el codo				the elbow	der Ellenbogen, codo - elbow				noun	m		68	110736878	Level68 MedicalPart2
la enfermedad				the disease					noun	f		68	110737264	Level68 MedicalPart2
el corazón				the heart					noun	m		68	110737288	Level68 MedicalPart2
el riesgo				the risk					noun	masculine		68	110737307	Level68 MedicalPart2
el médico				the doctor (m..)					noun	m		68	110737454	Level68 MedicalPart2
la emergencia				the emergency					noun	f		68	110737558	Level68 MedicalPart2
la ambulancia				the ambulance	the ambulance, the amublance							68	110737608	Level68 MedicalPart2
la operación				the operation					noun	f		68	110737632	Level68 MedicalPart2
la dosis				the dose					noun	f		68	110739417	Level68 MedicalPart2
la presión				the pressure					noun	f		68	110739524	Level68 MedicalPart2
la medicina				the medicine					noun	f		68	110739598	Level68 MedicalPart2
el paciente				the patient					noun	m/f		68	110739679	Level68 MedicalPart2
el síntoma				the symptom								69	110739691	Level69 MedicalPart3
el diagnóstico				the diagnosis					noun	m		69	110739754	Level69 MedicalPart3
